激情黑寡妇; 评分: 7.0
触不可及(美版); 评分: 6.1
脱单告急; 评分: 8.4
杀破狼·贪狼; 评分: 8.5
嘿玛嘿玛; 评分: 暂无评分
小飞象; 评分: 7.7
独立日：卷土重来; 评分: 8.4
起跑线; 评分: 9.0
热血合唱团; 评分: 暂无评分
东邪西毒; 评分: 8.8
请以你的名字呼唤我; 评分: 8.0
我想和你好好的; 评分: 7.4
僵尸世界大战; 评分: 8.2
第九区; 评分: 8.3
战狼三级班; 评分: 暂无评分
八月未央; 评分: 暂无评分
大话西游之月光宝盒; 评分: 9.6
神奇蜘蛛侠; 评分: 暂无评分
特种部队3; 评分: 暂无评分
恋爱的犀牛; 评分: 暂无评分
侠盗联盟; 评分: 8.1
消失的爱人; 评分: 8.7
穿越时空的少女; 评分: 8.6
加勒比海盗; 评分: 8.9
沉睡魔咒; 评分: 8.9
金刚; 评分: 8.5
一纸婚约; 评分: 6.4
西游·降魔篇; 评分: 8.4
猛禽小队与哈莉·奎茵的奇妙解放; 评分: 暂无评分
下一站爱情; 评分: 暂无评分
精灵旅社3：疯狂假期; 评分: 8.7
超人：钢铁之躯2; 评分: 暂无评分
画皮Ⅲ; 评分: 暂无评分
疯狂的石头; 评分: 8.5
声之形; 评分: 8.3
蜘蛛侠百战曱甴精; 评分: 暂无评分
名侦探柯南：纯黑的恶梦; 评分: 8.6
大师兄; 评分: 8.6
游侠索罗：星球大战外传; 评分: 8.1
功夫瑜伽; 评分: 8.4
Trouble; 评分: 暂无评分
天才枪手; 评分: 8.8
为了明天; 评分: 7.0
寻找雷神锤子路上发生的趣事; 评分: 7.0
为了明天; 评分: 7.0
非正式爱情; 评分: 暂无评分
失恋博物馆; 评分: 暂无评分
火影忍者剧场版：炎之中忍试验！鸣人VS木叶丸！; 评分: 6.4
老师好美; 评分: 暂无评分
敢死队3; 评分: 9.2
欢乐喜剧人; 评分: 4.7
28岁未成年; 评分: 8.5
电锯惊魂9:竖锯2; 评分: 暂无评分
地狱男爵; 评分: 6.9
黑客帝国; 评分: 9.0
日月; 评分: 暂无评分
引爆者; 评分: 8.2
忍者神龟2：破影而出; 评分: 8.6
火星救援; 评分: 9.0
沦落人; 评分: 7.2
天坑鹰猎; 评分: 暂无评分
匆匆那年; 评分: 8.0
新灰姑娘; 评分: 8.1
机动部队; 评分: 7.7
侏罗纪公园3D; 评分: 8.4
碟中谍5：神秘国度; 评分: 9.0
黄大年; 评分: 暂无评分
异形：契约; 评分: 6.9
精灵宝可梦：就决定是你了; 评分: 7.1
七十七天; 评分: 8.6
网络谜踪; 评分: 8.5
星球大战; 评分: 9.0
龙虾刑警; 评分: 7.8
灵怪博士; 评分: 暂无评分
速度与激情之A2狂飙; 评分: 7.3
上海往事之当年情; 评分: 暂无评分
玩具总动员3; 评分: 8.4
冰雪女王4：魔镜世界; 评分: 暂无评分
超能陆战队; 评分: 9.5
角头; 评分: 5.3
悠然见南山; 评分: 暂无评分
神偷奶爸4 Despicable Me 4; 评分: 暂无评分
少林寺; 评分: 7.9
巨额来电; 评分: 8.4
冈仁波齐; 评分: 8.8
王牌特工：特工学院; 评分: 9.2
灵魂战车2：复仇时刻; 评分: 7.2
铁血战士; 评分: 7.7
我不是潘金莲; 评分: 7.8
米娅和白狮; 评分: 暂无评分
怨灵2; 评分: 7.0
一路向西; 评分: 7.0
钢骨; 评分: 暂无评分
纯洁心灵·逐梦演艺圈; 评分: 6.8
忍者神龟：变种时代; 评分: 9.1
巴霍巴利王2：终结; 评分: 8.8
女王的柯基; 评分: 暂无评分
指环王2：双塔奇兵; 评分: 9.1
漫威崛起：钢铁之心; 评分: 暂无评分
鬼吹灯之怒晴湘西; 评分: 暂无评分
阿梅丽塔，毁灭; 评分: 暂无评分
中国合伙人; 评分: 8.9
惊奇僵尸：电影版; 评分: 暂无评分
爸，我一定行的; 评分: 9.0
小黄人大眼萌; 评分: 8.9
原谅他77次; 评分: 8.5
古墓丽影：源起之战; 评分: 8.3
愤怒的小鸟; 评分: 8.7
暮光之城; 评分: 8.5
钢铁苍穹2：即临种族; 评分: 7.0
假面饭店; 评分: 暂无评分
龙珠Z剧场版7：极限之战!! 三大超级赛亚人; 评分: 7.3
自杀小队：严厉惩罚; 评分: 7.6
假面骑士亚马逊们剧场版 最后的审判 仮面ライダーアマゾンズ THE MOVIE 最後ノ審判; 评分: 7.7
暴雪将至; 评分: 7.2
年轻妻子的工作：超VIP美容俱乐部; 评分: 暂无评分
不能说的秘密; 评分: 8.6
阿拉丁; 评分: 5.7
西游伏妖篇; 评分: 7.7
大闹天竺; 评分: 7.4
我的少女时代; 评分: 9.2
霍比特人2：史矛革之战; 评分: 9.1
终极复仇者2：黑豹的崛起; 评分: 6.0
站住！小偷; 评分: 暂无评分
胡桃夹子和四个王国; 评分: 7.9
潜艇总动员：海底两万里; 评分: 8.4
100万年地球之旅 班达之书; 评分: 暂无评分
哈尔的移动城堡; 评分: 9.0
滚蛋吧！肿瘤君; 评分: 9.0
咒怨; 评分: 6.7
东方快车谋杀案; 评分: 8.2
犯罪现场; 评分: 暂无评分
记忆大师; 评分: 8.6
大话西游3; 评分: 7.0
小时代; 评分: 7.6
招魂; 评分: 8.4
新天地; 评分: 暂无评分
银魂2; 评分: 暂无评分
时间遗墓1：九龙解棺; 评分: 暂无评分
月半爱丽丝; 评分: 暂无评分
我是你妈; 评分: 8.3
心跳二十七度; 评分: 暂无评分
阳光不是劫匪; 评分: 暂无评分
特警队; 评分: 暂无评分
赛尔号大电影5：雷神崛起; 评分: 8.7
纽约的一个雨天; 评分: 暂无评分
魔女; 评分: 暂无评分
明日边缘2：生死轮回; 评分: 暂无评分
哥斯拉复活; 评分: 3.6
动物园长的夫人; 评分: 7.0
新大头儿子和小头爸爸3：俄罗斯奇遇记; 评分: 8.6
七龙珠; 评分: 3.5
蜘蛛侠3：英国首映特典; 评分: 暂无评分
绣春刀II：修罗战场; 评分: 8.5
伫在年少的尾巴上; 评分: 暂无评分
恐怖游轮; 评分: 8.5
攀登者; 评分: 暂无评分
特种部队2：全面反击; 评分: 8.1
恐婚大作战; 评分: 暂无评分
巧虎电影：巧虎与小白鲸的大冒险; 评分: 暂无评分
斗罗大陆; 评分: 暂无评分
野犬笔录; 评分: 暂无评分
安娜贝尔; 评分: 7.0
独立日3; 评分: 暂无评分
猛虫过江; 评分: 8.1
真实恐怖灵异照片馆; 评分: 暂无评分
那些年，我们一起追的女孩; 评分: 8.5
特种部队：眼镜蛇的崛起; 评分: 8.3
终结者2：审判日; 评分: 暂无评分
至爱梵高·星空之谜; 评分: 8.9
星球大战前传3：西斯的复仇; 评分: 9.0
假面骑士EX-AID Trilogy Another Ending Part III 假面骑士Genm VS 假面骑士Lazer; 评分: 暂无评分
加勒比海盗3：世界的尽头; 评分: 8.9
路人女主的养成方法 Fine; 评分: 暂无评分
山寨大黄蜂; 评分: 2.8
昆池岩; 评分: 6.1
山村老尸2：色之恶鬼; 评分: 5.3
机器之血; 评分: 8.6
少年派的奇幻漂流; 评分: 9.1
扎职; 评分: 7.4
断片之险途夺宝; 评分: 4.8
世上只有妈妈好; 评分: 暂无评分
轩辕大帝; 评分: 7.9
熊出没之夺宝熊兵; 评分: 9.1
星际迷航：暗黑无界; 评分: 9.0
速度超越激情; 评分: 6.9
复仇者之死; 评分: 6.8
金刚大战哥斯拉; 评分: 5.9
青蛙王子历险记; 评分: 7.4
闪灵; 评分: 8.4
极限职业; 评分: 7.7
霍比特人1：意外之旅; 评分: 8.4
敢问路在何方之背叛篇; 评分: 暂无评分
小时代4：灵魂尽头（含纪录片《最好的我们》）; 评分: 8.1
明日边缘; 评分: 8.9
海贼王特别篇：空岛之章; 评分: 暂无评分
孟买酒店; 评分: 7.9
狂徒; 评分: 6.6
地心引力; 评分: 8.2
生化危机5：惩罚; 评分: 7.2
阿飞正传; 评分: 8.8
疯狂的麦克斯5：废土; 评分: 暂无评分
泰坦尼克号2; 评分: 5.1
玩命速递：重启之战; 评分: 8.4
名侦探柯南OVA10：怪盗基德孤岛决战; 评分: 7.6
爱丽丝梦游仙境2：镜中奇遇记; 评分: 8.5
哥斯拉之终极战役; 评分: 5.5
亲爱的; 评分: 9.2
华尔街之狼; 评分: 8.3
天空之城; 评分: 9.1
头文字D; 评分: 8.3
忠爱无言; 评分: 9.2
宝贝老板2; 评分: 暂无评分
神童; 评分: 6.1
陵水谣; 评分: 暂无评分
与神同行2：因与缘; 评分: 6.8
怒火; 评分: 暂无评分
龙之谷：破晓奇兵; 评分: 9.0
消失爱人; 评分: 7.9
夏目友人帐 第六季 特别篇 铃响的残株; 评分: 暂无评分
海上钢琴师; 评分: 9.2
哆啦A梦：大雄的南极冰冰凉大冒险; 评分: 8.6
熊出没之熊心归来; 评分: 9.1
全民目击; 评分: 8.9
忍者神龟3; 评分: 暂无评分
喜欢·你; 评分: 8.9
修女; 评分: 5.7
攻壳机动队; 评分: 7.8
阿凡达：创建潘多拉世界; 评分: 8.1
色，戒; 评分: 8.3
正义联盟：正义之心 Justice League: Heart of Justice; 评分: 暂无评分
名侦探柯南的推理教室：深海的鉴定; 评分: 5.9
前任女孩; 评分: 暂无评分
当我们活着; 评分: 暂无评分
东北往事2; 评分: 暂无评分
教父; 评分: 9.3
厕所英雄; 评分: 8.5
唐伯虎点秋香2019; 评分: 暂无评分
南极之恋; 评分: 8.9
我身体里的那个家伙; 评分: 暂无评分
宠物小精灵：超梦的逆袭; 评分: 5.9
疯狂外星人; 评分: 暂无评分
快乐星球之三十六号; 评分: 7.8
水形物语; 评分: 8.0
捉妖记3; 评分: 暂无评分
功夫熊猫4; 评分: 暂无评分
假面骑士平成世代 Dr.吃豆人对Ex-Aid&Ghost with传说骑士; 评分: 暂无评分
完美陌生人; 评分: 8.5
敦刻尔克; 评分: 8.1
天·火; 评分: 暂无评分
疯狂原始人; 评分: 9.5
宝贝儿; 评分: 5.7
精灵怪物：疯狂之旅; 评分: 8.2
花木兰; 评分: 暂无评分
龙牌之谜; 评分: 暂无评分
饥饿游戏3：嘲笑鸟（下）; 评分: 7.6
人间喜剧; 评分: 暂无评分
废柴老爸; 评分: 暂无评分
火锅英雄; 评分: 8.3
我是传奇; 评分: 8.7
黑亚当; 评分: 暂无评分
名侦探柯南：逃亡者·毛利小五郎; 评分: 暂无评分
真·三国无双; 评分: 暂无评分
窃听风云4; 评分: 暂无评分
九条命; 评分: 8.6
生化危机2：启示录; 评分: 8.4
湮灭; 评分: 7.4
百鸟朝凤; 评分: 9.1
冰峰暴; 评分: 暂无评分
测谎人; 评分: 暂无评分
恐怖电影; 评分: 暂无评分
新木乃伊; 评分: 7.1
憨豆特工; 评分: 7.3
机动战士高达 雷霆宙域 BANDIT FLOWER; 评分: 7.7
王牌保镖; 评分: 8.9
叶问; 评分: 8.2
误杀瞒天记; 评分: 7.0
我的一级兄弟; 评分: 暂无评分
大路朝天; 评分: 暂无评分
电影 Smile 光之美少女! 儿童图画书里的世界都不协调！; 评分: 暂无评分
加勒比海盗2：聚魂棺; 评分: 8.8
哥谭 第一季; 评分: 7.5
刀剑神域：序列之争; 评分: 9.2
大约在冬季; 评分: 暂无评分
猩球崛起2：黎明之战; 评分: 9.0
请叫我英雄; 评分: 6.8
手机2; 评分: 暂无评分
六人：泰坦尼克号上的中国幸存者; 评分: 暂无评分
谎话连篇; 评分: 6.5
冰封侠:时空行者; 评分: 4.1
赛尔号大电影6：圣者无敌; 评分: 8.9
鬼娃回魂; 评分: 暂无评分
生化危机; 评分: 8.5
无主之作; 评分: 8.0
小鞋子; 评分: 9.0
美国队长; 评分: 6.7
S4侠降魔记; 评分: 7.9
追凶者也; 评分: 8.5
哈利·波特与阿兹卡班的囚徒; 评分: 8.9
谁先爱上他的; 评分: 8.1
杰森·斯坦森未定名计划; 评分: 暂无评分
午夜凶铃; 评分: 7.3
剧场版 吹响！上低音号～誓言的终章～; 评分: 暂无评分
集结号; 评分: 8.7
追龙; 评分: 暂无评分
5号停机坪; 评分: 暂无评分
初恋的滋味; 评分: 暂无评分
再见，嘴唇; 评分: 暂无评分
海贼王：伟大航路之争; 评分: 暂无评分
飞跃部落格; 评分: 暂无评分
纹身：西部纵横; 评分: 暂无评分
求求你爱上我; 评分: 暂无评分
养家之人; 评分: 8.8
雪之华; 评分: 暂无评分
鬼吹灯之巫峡棺山; 评分: 暂无评分
在地下城寻求邂逅是否搞错了什么：俄里翁之箭; 评分: 暂无评分
3096天; 评分: 7.1
长江七号; 评分: 8.3
京城81号2; 评分: 5.9
机械师2：复活; 评分: 8.7
爸爸妈妈我爱你; 评分: 暂无评分
超人之死; 评分: 7.4
黑寡妇巢; 评分: 暂无评分
熔炉; 评分: 8.8
银翼杀手2049; 评分: 7.3
致青春·原来你还在这里; 评分: 7.7
康斯坦丁：地狱神探; 评分: 7.7
念念手纪; 评分: 8.6
孤儿怨; 评分: 8.1
鹰眼; 评分: 暂无评分
心理罪; 评分: 8.2
我的世界; 评分: 7.9
电锯惊魂8：竖锯; 评分: 5.9
恋恋笔记本; 评分: 7.9
热带往事; 评分: 暂无评分
我唾弃你的坟墓：似曾相识; 评分: 5.1
大汉十三将之血战疏勒城; 评分: 暂无评分
海贼王特别篇：强者世界前传; 评分: 暂无评分
末日崩塌; 评分: 9.1
小美人鱼; 评分: 暂无评分
死寂; 评分: 8.1
小黄人大眼萌2; 评分: 暂无评分
钟馗诛妖传; 评分: 暂无评分
超能失控; 评分: 7.0
超能失控; 评分: 7.0
篮球冠军; 评分: 暂无评分
后天; 评分: 7.3
机械师3; 评分: 暂无评分
俑之城; 评分: 暂无评分
全球风暴; 评分: 8.7
叶问2：宗师传奇; 评分: 8.8
伟大的愿望; 评分: 8.3
黑子的篮球·终极一战; 评分: 9.1
海边的曼彻斯特; 评分: 8.8
今夜在浪漫剧场; 评分: 9.0
真相漩涡; 评分: 6.2
德鲁大叔; 评分: 8.3
难以置信; 评分: 暂无评分
侏罗纪公园2：失落的世界; 评分: 7.0
名侦探柯南：业火的向日葵; 评分: 8.0
禁地之恐怖医院; 评分: 暂无评分
如珠如宝的人生; 评分: 暂无评分
异星觉醒; 评分: 7.7
致命毒液; 评分: 暂无评分
金牌; 评分: 8.6
破·局; 评分: 8.4
假面骑士W(Double) FOREVER AtoZ/命运的盖亚记忆存储条; 评分: 7.5
你还记得那个少年么？; 评分: 暂无评分
冰川时代5：星际碰撞; 评分: 8.7
我的世界：菜鸟历险记; 评分: 暂无评分
一路逆风; 评分: 9.3
邪恶变种地狱食肉类人僵尸活死人之侵袭恐怖报复重返新娘的儿子的黎明的一天的夜晚第三部; 评分: 4.3
战斗民族养成记; 评分: 8.1
哈利·波特禁忌之旅; 评分: 8.8
帕丁顿熊2; 评分: 9.1
动物世界3; 评分: 暂无评分
地球上的星星; 评分: 8.7
花椒之味; 评分: 暂无评分
天才少女; 评分: 7.7
卧虎藏龙; 评分: 8.3
破门; 评分: 暂无评分
铁甲钢拳2; 评分: 暂无评分
摆渡人; 评分: 7.8
青蛇; 评分: 8.6
全民超人汉考克2; 评分: 暂无评分
功夫联盟; 评分: 7.0
了不起的盖茨比; 评分: 8.5
至暗时刻; 评分: 8.8
三日刺杀; 评分: 6.5
遇见你真好; 评分: 8.1
激战; 评分: 8.9
辛德勒的名单; 评分: 9.2
T-34坦克; 评分: 6.9
吹哨人; 评分: 暂无评分
死寂; 评分: 暂无评分
英伦对决; 评分: 8.4
欢乐好声音; 评分: 9.2
哈利·波特与死亡圣器（上); 评分: 8.7
涨停板; 评分: 暂无评分
妖铃铃; 评分: 6.8
第一滴血4; 评分: 6.8
哥斯拉; 评分: 7.3
少女宿舍; 评分: 4.7
分裂; 评分: 7.2
夏目友人帐：猫咪老师首次变身使者; 评分: 暂无评分
乐高蝙蝠侠大电影; 评分: 8.5
西西里的美丽传说; 评分: 8.6
三少爷的剑; 评分: 7.8
007：大破天幕杀机; 评分: 8.0
绿毛怪格林奇; 评分: 8.6
乐高幻影忍者大电影; 评分: 6.1
超人总动员; 评分: 8.5
生化危机4：战神再生; 评分: 8.0
十二金刚2：再次出击; 评分: 暂无评分
萌宠特工队; 评分: 暂无评分
我们; 评分: 7.5
哆啦A梦：新·大雄的日本诞生; 评分: 8.4
无极; 评分: 6.2
西游记之三借芭蕉扇; 评分: 暂无评分
铤而走险; 评分: 暂无评分
狄仁杰之通天帝国; 评分: 7.9
铁甲钢拳; 评分: 8.6
金蝉脱壳2：冥府; 评分: 6.5
捷德奥特曼 剧场版：连接吧！心愿！！; 评分: 7.1
诗眼倦天涯; 评分: 暂无评分
言叶之庭; 评分: 8.7
电影痴汉; 评分: 暂无评分
东北古惑仔之长春往事; 评分: 暂无评分
乐高大电影; 评分: 8.5
妈妈的朋友; 评分: 暂无评分
绣春刀3; 评分: 暂无评分
功夫熊猫; 评分: 8.8
头脑特工队; 评分: 9.0
失恋33天; 评分: 8.2
失恋33天; 评分: 8.2
游戏世界：绝地求生; 评分: 暂无评分
危城; 评分: 8.2
来自深渊：流浪的黄昏; 评分: 暂无评分
绝世高手; 评分: 7.5
灵偶契约; 评分: 7.7
巨石强森和Siri：事事在握; 评分: 暂无评分
OK la 相遇五月天; 评分: 暂无评分
蜘蛛侠：迷失复仇者; 评分: 暂无评分
如影随形; 评分: 6.5
水果硬糖; 评分: 7.1
血战湘江; 评分: 9.1
复仇者; 评分: 暂无评分
龙门飞甲; 评分: 7.7
遇见你之前; 评分: 8.8
超人归来; 评分: 6.4
碟中谍; 评分: 7.1
十三猎杀; 评分: 暂无评分
南哥; 评分: 暂无评分
燕赤霞猎妖传; 评分: 暂无评分
为美好的世界献上祝福！红传说; 评分: 暂无评分
美国队长：电视电影2; 评分: 暂无评分
碟中谍4; 评分: 8.9
世上只有爸爸好; 评分: 暂无评分
寂静之地2; 评分: 暂无评分
楚门的世界; 评分: 8.9
哥斯拉：决战之都; 评分: 6.2
哈利·波特与凤凰社; 评分: 8.7
速度与激战; 评分: 4.2
恶棍天使; 评分: 8.0
检查方的罪人; 评分: 7.0
猩球崛起; 评分: 8.6
僵尸; 评分: 7.9
嘉年华; 评分: 8.0
无以为家; 评分: 暂无评分
人间喜剧; 评分: 7.0
战龙哥斯拉之三大怪兽; 评分: 暂无评分
拯救地球; 评分: 暂无评分
花样年华; 评分: 8.6
似水流年; 评分: 暂无评分
暮光之城4：破晓（下）; 评分: 8.5
神战：权力之眼; 评分: 8.5
刺客信条; 评分: 7.4
一生一世; 评分: 7.9
小鬼乃酷; 评分: 暂无评分
我的英雄学院 OAD1 解救！救援训练！; 评分: 暂无评分
诡魔童; 评分: 5.2
0.0兆赫; 评分: 暂无评分
英雄联盟：新的曙光; 评分: 8.3
毒液疗法; 评分: 暂无评分
逃出绝命镇; 评分: 7.7
恐怖浴室; 评分: 4.9
角头3; 评分: 暂无评分
那些年，我们一起追的女孩; 评分: 6.6
破战; 评分: 暂无评分
西风烈; 评分: 6.0
睡在我上铺的兄弟; 评分: 8.2
多啦A梦族：奇怪的点心娜娜王国; 评分: 7.1
0与1的诱惑; 评分: 5.1
碟仙实录; 评分: 暂无评分
飞鸽特工队; 评分: 暂无评分
Re：从零开始的异世界生活 Memory Snow; 评分: 暂无评分
儿童警察 电影版; 评分: 5.9
路边野餐; 评分: 8.1
的士速递5; 评分: 7.3
新僵尸先生; 评分: 6.7
普罗米修斯; 评分: 7.6
失控·幽灵飞车; 评分: 7.5
起风了; 评分: 8.4
钢铁飞龙之再见奥特曼; 评分: 7.9
时间规划局; 评分: 8.0
蜘蛛人; 评分: 暂无评分
超凡战队; 评分: 7.5
二代妖精之今生有幸; 评分: 8.5
21克拉; 评分: 8.3
法医秦明之车尾游魂; 评分: 暂无评分
中邪; 评分: 暂无评分
五十度灰; 评分: 7.0
刀背藏身; 评分: 暂无评分
横财局中局; 评分: 暂无评分
移动迷宫; 评分: 8.4
黑客帝国2：重装上阵; 评分: 8.7
翠丝; 评分: 6.7
无敌浩克之死; 评分: 5.8
齐天大圣之真假孙悟空; 评分: 暂无评分
终结者2：审判日; 评分: 8.9
小时代3：刺金时代; 评分: 7.6
被解救的姜戈; 评分: 8.8
沙龙：以色列的钢铁侠; 评分: 暂无评分
巧虎电影：巧虎的彩虹绿洲; 评分: 暂无评分
神偷奶爸2; 评分: 9.3
黑衣人重启版1; 评分: 暂无评分
小马宝莉大电影; 评分: 8.7
杀破狼; 评分: 8.4
逆时营救; 评分: 7.9
奇门遁甲; 评分: 7.6
垫底联盟; 评分: 7.4
壮志凌云2：马弗里克; 评分: 暂无评分
燃点; 评分: 8.7
星球大战2：帝国反击战; 评分: 9.1
猛鬼吹灯之寻龙决; 评分: 暂无评分
骷髅岛：金刚之血; 评分: 暂无评分
阿里巴巴三根金发; 评分: 7.6
钢铁战侠; 评分: 暂无评分
反转人生; 评分: 8.1
天作谜案; 评分: 暂无评分
星际探索; 评分: 暂无评分
比海更深; 评分: 7.5
玩具总动员; 评分: 8.4
黑客帝国3：矩阵革命; 评分: 8.8
分手合约; 评分: 8.3
绝地逃亡; 评分: 8.5
花小楼之捣浆糊; 评分: 暂无评分
小丑; 评分: 暂无评分
哈利·波特与密室; 评分: 8.8
九品芝麻官; 评分: 9.3
红花绿叶; 评分: 暂无评分
树大招风; 评分: 8.2
芭比之长发公主; 评分: 7.2
谍影重重5; 评分: 8.3
极盗车神; 评分: 7.7
毕业旅行之逍遥骑士; 评分: 暂无评分
小鬼当家; 评分: 8.7
两只老虎; 评分: 暂无评分
幼女战记 剧场版; 评分: 暂无评分
白蛇传说; 评分: 6.0
闺蜜2; 评分: 6.6
不老奇事; 评分: 暂无评分
迪迦奥特曼外传 远古复苏的巨人; 评分: 6.8
北京国家大剧院歌剧演出现场版; 评分: 暂无评分
银河守卫队; 评分: 8.5
狂赌之渊 电影版; 评分: 暂无评分
降临; 评分: 7.8
海洋深处; 评分: 7.9
昆仑兄弟; 评分: 暂无评分
荒野猎人; 评分: 8.5
电锯惊魂; 评分: 8.2
妈妈的爱; 评分: 暂无评分
大护法; 评分: 8.3
导盲犬小Q; 评分: 8.2
太极; 评分: 暂无评分
爱丽丝梦游仙境; 评分: 8.2
与恐龙同行; 评分: 6.5
中国合伙人2; 评分: 5.8
正义联盟：亚特兰蒂斯的宝座; 评分: 7.0
安娜贝尔2：诞生; 评分: 6.6
碟中谍3; 评分: 8.3
未定名超人电影; 评分: 暂无评分
敢死队2; 评分: 8.3
喜羊羊与灰太狼之牛气冲天; 评分: 7.2
赤红热血; 评分: 暂无评分
托马斯大电影之了不起的比赛; 评分: 8.5
解救吾先生; 评分: 8.4
疯狂原始人2; 评分: 暂无评分
终结者3; 评分: 8.2
灵魂摆渡之风华绝代; 评分: 暂无评分
夜半歌声; 评分: 7.7
陆垚知马俐; 评分: 8.5
北京遇上西雅图之不二情书; 评分: 8.5
恶人传; 评分: 暂无评分
007：大战皇家赌场; 评分: 8.5
名侦探柯南：深蓝色的海盗旗; 评分: 6.4
邻座的怪同学OAD：邻座的极道同学; 评分: 暂无评分
摘金奇缘; 评分: 8.2
禁闭岛; 评分: 8.7
电锯惊魂7; 评分: 7.2
春光乍泄; 评分: 9.2
生化危机3：灭绝; 评分: 8.0
7号房的礼物; 评分: 8.9
蝙蝠侠; 评分: 7.6
冰河追凶; 评分: 7.9
逆战; 评分: 7.8
查理和巧克力工厂; 评分: 6.8
飞屋环游记; 评分: 8.9
星球大战前传2：克隆人的进攻; 评分: 8.9
狄仁杰之无头神将; 评分: 暂无评分
春娇救志明; 评分: 8.8
我是哪吒; 评分: 8.5
滚动的钢蛋; 评分: 暂无评分
枪炮腰花; 评分: 暂无评分
日常幻想指南; 评分: 暂无评分
六月的秘密; 评分: 暂无评分
超龙珠Z; 评分: 暂无评分
低压槽：欲望之城; 评分: 7.2
无间道3：终极无间; 评分: 8.7
永无止境; 评分: 8.2
狮子王3; 评分: 7.6
那山那人那狗; 评分: 7.1
代号8; 评分: 暂无评分
宙斯之子：赫拉克勒斯; 评分: 8.1
V字仇杀队; 评分: 8.8
鲁邦三世VS名侦探柯南 剧场版; 评分: 7.0
艺伎回忆录; 评分: 6.8
海底总动员2：多莉去哪儿; 评分: 8.5
碟中谍2; 评分: 8.1
奔跑吧！兄弟; 评分: 5.0
移动迷宫2; 评分: 7.9
活着; 评分: 9.0
电影大亨之横店风云; 评分: 暂无评分
阿凡提之奇缘历险; 评分: 8.5
夜伴歌声; 评分: 3.7
纳尼亚传奇：狮子、女巫和魔衣橱; 评分: 8.3
李雷和韩梅梅——昨日重现; 评分: 7.7
传奇的诞生; 评分: 9.2
微微一笑很倾城; 评分: 8.3
名侦探柯南：沉默的15分钟; 评分: 8.1
秒速5厘米; 评分: 8.8
举起手来！; 评分: 7.5
超级战舰; 评分: 7.8
致我们终将到来的爱情; 评分: 7.7
碟中谍8; 评分: 暂无评分
大闹东海; 评分: 暂无评分
守法公民; 评分: 7.8
限期破案; 评分: 暂无评分
未定名史泰龙恐怖片项目; 评分: 暂无评分
皮绳上的魂; 评分: 8.4
鸟人; 评分: 8.2
模仿游戏; 评分: 9.3
极线杀手; 评分: 6.6
逆流大叔; 评分: 暂无评分
陀地驱魔人; 评分: 8.4
功夫3D; 评分: 9.3
他是龙; 评分: 8.3
22年后的自白; 评分: 8.7
幸福额度; 评分: 7.4
美国队长：电视电影; 评分: 暂无评分
王牌逗王牌; 评分: 7.6
深海历险记; 评分: 8.2
寂静岭; 评分: 8.2
未知死亡; 评分: 8.9
低俗小说; 评分: 8.6
比得兔; 评分: 8.9
徒手攀岩; 评分: 8.9
无人生还; 评分: 暂无评分
大灌篮; 评分: 7.2
剑雨; 评分: 8.1
旅猫日记; 评分: 暂无评分
欢迎来到旧金山; 评分: 暂无评分
三国杀·幻; 评分: 7.1
魔兽世界：德拉诺之王; 评分: 9.1
星际迷航; 评分: 8.5
巴霍巴利王：开端; 评分: 8.5
一天; 评分: 8.5
新神奇四侠2; 评分: 暂无评分
当我们在一起; 评分: 暂无评分
贫民窟的百万富翁; 评分: 8.6
雷神; 评分: 暂无评分
蜡笔小新：宇宙人来袭; 评分: 6.5
星球大战3：绝地归来; 评分: 9.1
蝙蝠侠：夜神飞驰; 评分: 暂无评分
德州巴黎; 评分: 8.1
心灵传输者; 评分: 6.4
最后的勇士; 评分: 暂无评分
阿尔法：狼伴归途; 评分: 8.3
八爪狂鲨大战梭鱼翼龙; 评分: 3.2
德云社丁酉年封箱庆典2018; 评分: 7.6
灰姑娘; 评分: 8.5
龙珠Z：神与神; 评分: 7.4
人兽杂交; 评分: 5.4
不二神探; 评分: 7.4
Hello 北京; 评分: 暂无评分
安娜; 评分: 暂无评分
双生; 评分: 暂无评分
蜘蛛侠：秘密战争; 评分: 暂无评分
三生三世十里桃花2; 评分: 暂无评分
珍珠港; 评分: 8.4
十吨刺客; 评分: 暂无评分
夏有乔木 雅望天堂; 评分: 8.0
色欲中环; 评分: 4.7
魔法学院; 评分: 暂无评分
生活万岁; 评分: 8.9
冰雪女王3：火与冰; 评分: 8.5
丧尸乐园2; 评分: 暂无评分
升级; 评分: 7.8
熊出没之过年; 评分: 6.6
邹碧华; 评分: 暂无评分
银魂 真人版; 评分: 7.9
钢琴家; 评分: 8.8
2001太空漫游; 评分: 8.3
神奇宝贝：皮卡丘的冰之大冒险; 评分: 暂无评分
海蒂; 评分: 7.0
春娇与志明; 评分: 7.7
我为车狂; 评分: 暂无评分
悲惨世界; 评分: 8.8
五十米之恋; 评分: 8.4
火箭少女101飞行演唱会*广州站; 评分: 暂无评分
私人订制; 评分: 7.4
星球大战：波巴·费特外传; 评分: 暂无评分
唐伯虎点秋香; 评分: 9.1
死侍2教你湿画法; 评分: 暂无评分
名侦探柯南：贝克街的亡灵; 评分: 9.2
半镜; 评分: 暂无评分
